episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
278, -3976.1698516607285, 4, 50.041979890998846, 824, 126589,                                             126589, 0.0, 4252.66064453125
279, -4617.61238193512, 4, 49.84823723699992, 810, 127399,                                             127399, 0.0, 4700.15576171875
280, -4478.403435766697, 4, 49.44753053999921, 790, 128189,                                             128189, 0.0, 4485.27587890625
281, -1192.96583917737, 1, 48.56680692000009, 786, 128975,                                             128975, 0.0, 3980.900390625
282, -2628.8339227437973, 2, 6.116931840999314, 94, 129069,                                             129069, 0.0, 4923.25927734375
283, -4545.837075471878, 4, 50.63025285900039, 821, 129890,                                             129890, 0.0, 5022.181640625
284, -4242.066335678101, 3, 29.97917822099953, 473, 130363,                                             130363, 0.0, 4906.83251953125
285, -4079.8278625011444, 3, 23.96317422700122, 380, 130743,                                             130743, 0.0, 5076.20703125
286, -3155.7978305220604, 3, 12.36064907799846, 206, 130949,                                             130949, 0.0, 5999.61181640625
287, -5864.809896051884, 2, 42.195117258999744, 659, 131608,                                             131608, 0.0, 4401.82568359375
288, -3774.04089063406, 4, 49.84977271099888, 808, 132416,                                             132416, 0.0, 810405.625
289, -3902.0179295539856, 4, 49.829136000998915, 817, 133233,                                             133233, 0.0, 1339683.625
290, -3825.725050330162, 4, 50.84110993200011, 811, 134044,                                             134044, 0.0, 5459.708984375
291, 1092.6143281459808, 1, 19.525533408999763, 313, 134357,                                             134357, 0.0, 4831.75
292, -2760.113412976265, 3, 8.320483330999195, 133, 134490,                                             134490, 0.0, 4887.88134765625
293, -4169.843653202057, 3, 28.188512536999042, 452, 134942,                                             134942, 0.0, 4904.56689453125
294, -5777.93330514431, 2, 38.588759239000865, 608, 135550,                                             135550, 0.0, 5489.06640625
295, -3834.369338810444, 4, 49.851371852999364, 800, 136350,                                             136350, 0.0, 5060.51025390625
296, -4225.307101488113, 4, 49.83271702800084, 807, 137157,                                             137157, 0.0, 4751.96728515625
297, -4488.464764416218, 4, 49.66218237599969, 787, 137944,                                             137944, 0.0, 4589.71630859375
298, -3992.322541117668, 4, 49.797801446999074, 792, 138736,                                             138736, 0.0, 8563.810546875
299, -4609.892028093338, 2, 17.15226197099946, 273, 139009,                                             139009, 0.0, 4788.90966796875
300, -7183.829018294811, 2, 44.432341530000485, 711, 139720,                                             139720, 0.0, 4607.5634765625
301, -4699.970158815384, 4, 50.8475770999994, 810, 140530,                                             140530, 0.0, 5134.9033203125
302, -3105.903633952141, 2, 15.349095923998902, 245, 140775,                                             140775, 0.0, 4359.3759765625
303, -4367.0084191560745, 4, 49.830562697999994, 807, 141582,                                             141582, 0.0, 5434.4287109375
304, -3833.4074442386627, 3, 21.7669685689998, 362, 141944,                                             141944, 0.0, 5522.9970703125
305, -5360.89806830883, 4, 49.639350219000335, 815, 142759,                                             142759, 0.0, 5628.54296875
306, -4347.916534483433, 4, 49.64221768199968, 809, 143568,                                             143568, 0.0, 5876.15869140625
307, -3965.1667692661285, 3, 23.172286275999795, 382, 143950,                                             143950, 0.0, 5552.9248046875
308, -3862.3396320343018, 4, 49.81469355599984, 833, 144783,                                             144783, 0.0, 5075.39013671875
309, -4617.129699230194, 4, 50.8436935310001, 847, 145630,                                             145630, 0.0, 6059.01953125
310, 2057.5307409465313, 1, 10.941941474000487, 175, 145805,                                             145805, 0.0, 6113.37939453125
311, -3842.196137547493, 3, 19.727374987000076, 327, 146132,                                             146132, 0.0, 5129.3017578125
312, -4869.436724305153, 4, 50.026641278998795, 849, 146981,                                             146981, 0.0, 7300962.5
313, -3609.392565369606, 2, 13.538628637999864, 224, 147205,                                             147205, 0.0, 5227.31103515625
314, -5347.58550465107, 2, 30.581051851000666, 511, 147716,                                             147716, 0.0, 5766.06005859375
315, -3925.686834871769, 4, 49.841567395998936, 833, 148549,                                             148549, 0.0, 5473.65966796875
316, -4252.2211020588875, 2, 32.24431382600051, 543, 149092,                                             149092, 0.0, 5446.21044921875
317, -4241.4969317913055, 4, 49.98277927500021, 848, 149940,                                             149940, 0.0, 5110.6845703125
318, -3278.9502581357956, 2, 12.748333698000351, 208, 150148,                                             150148, 0.0, 4837.4619140625
319, 2158.529662489891, 1, 8.132271917000253, 135, 150283,                                             150283, 0.0, 5458.470703125
320, -3253.596855223179, 3, 19.749357799999416, 328, 150611,                                             150611, 0.0, 551950.3125
321, -3583.7497438788414, 2, 19.366504875999453, 319, 150930,                                             150930, 0.0, 512194.09375
322, -3006.421767115593, 3, 13.145882982998955, 218, 151148,                                             151148, 0.0, 664094.375
323, -4847.968672335148, 2, 30.196729895000317, 511, 151659,                                             151659, 0.0, 4922.10400390625
324, -3818.7669870853424, 2, 13.12973337999938, 222, 151881,                                             151881, 0.0, 4595.6650390625
325, -4602.418388366699, 2, 20.96818437500042, 365, 152246,                                             152246, 0.0, 203914.234375
326, -3679.0467542409897, 3, 17.562473457001033, 290, 152536,                                             152536, 0.0, 5443.13623046875
327, -3925.7900891304016, 4, 50.023065593000865, 854, 153390,                                             153390, 0.0, 5376.275390625
328, -3958.370264649391, 3, 19.161111385999902, 332, 153722,                                             153722, 0.0, 11786.142578125
329, -4612.585416674614, 4, 49.83071104700139, 887, 154609,                                             154609, 0.0, 5721.5361328125
330, -4373.777421295643, 4, 49.85174245400049, 872, 155481,                                             155481, 0.0, 5550.17724609375
331, -4538.893426477909, 2, 26.10822708500018, 450, 155931,                                             155931, 0.0, 5497.46337890625
332, -1021.2384913563728, 1, 45.00949453999965, 784, 156715,                                             156715, 0.0, 4999.7783203125
333, -3806.0079194307327, 4, 50.437259587999506, 873, 157588,                                             157588, 0.0, 4805.650390625
334, -4350.029302179813, 3, 27.183028871000715, 468, 158056,                                             158056, 0.0, 4724.88134765625
335, -5113.929764389992, 2, 28.38849756199852, 493, 158549,                                             158549, 0.0, 4348.34228515625
336, -5105.582269787788, 2, 30.99667998000041, 518, 159067,                                             159067, 0.0, 4765.5537109375
337, 572.9497337937355, 1, 28.181933182999273, 472, 159539,                                             159539, 0.0, 5037.2822265625
338, -4096.515676498413, 4, 50.22193732300002, 840, 160379,                                             160379, 0.0, 5360.59228515625
339, -4099.806517958641, 3, 25.57125866699971, 434, 160813,                                             160813, 0.0, 5038.720703125
340, -5457.409549474716, 3, 34.99141445299938, 576, 161389,                                             161389, 0.0, 5291.291015625
